Date;Time;pH Output
Jul 13, 2023;3:12:26 AM;20,54
Jul 13, 2023;3:13:21 AM;20,51
Jul 13, 2023;3:13:31 AM;20,53
Jul 13, 2023;3:13:36 AM;0,00
Jul 13, 2023;3:14:31 AM;20,51
Jul 13, 2023;3:14:41 AM;20,53
Jul 13, 2023;3:14:46 AM;0,00
Jul 13, 2023;3:15:41 AM;20,51
Jul 13, 2023;3:15:46 AM;20,54
Jul 13, 2023;3:15:51 AM;20,54
Jul 13, 2023;3:15:56 AM;0,00
Jul 13, 2023;3:16:41 AM;20,51
Jul 13, 2023;3:16:46 AM;20,52
Jul 13, 2023;3:16:51 AM;20,50
Jul 13, 2023;3:17:52 AM;20,52
Jul 13, 2023;3:17:57 AM;20,52
Jul 13, 2023;3:18:07 AM;0,00
Jul 13, 2023;3:18:57 AM;20,51
Jul 13, 2023;3:19:02 AM;20,53
Jul 13, 2023;3:19:07 AM;20,53
Jul 13, 2023;3:20:02 AM;20,52
Jul 13, 2023;3:20:07 AM;20,54
Jul 13, 2023;3:20:42 AM;20,51
Jul 13, 2023;3:20:52 AM;20,54
Jul 13, 2023;3:20:57 AM;0,00
Jul 13, 2023;3:21:47 AM;20,53
Jul 13, 2023;3:21:52 AM;20,54
Jul 13, 2023;3:21:57 AM;0,00
Jul 13, 2023;3:22:32 AM;20,53
Jul 13, 2023;3:22:37 AM;20,53
Jul 13, 2023;3:22:42 AM;20,54
Jul 13, 2023;3:23:32 AM;20,52
Jul 13, 2023;3:23:37 AM;20,54
Jul 13, 2023;3:23:42 AM;0,00
Jul 13, 2023;3:24:12 AM;20,51
Jul 13, 2023;3:24:17 AM;20,54
Jul 13, 2023;3:24:22 AM;20,54
Jul 13, 2023;3:25:17 AM;20,50
Jul 13, 2023;3:25:22 AM;20,52
Jul 13, 2023;3:25:27 AM;0,00
Jul 13, 2023;3:25:57 AM;20,50
Jul 13, 2023;3:26:02 AM;20,52
Jul 13, 2023;3:26:07 AM;20,52
Jul 13, 2023;3:26:12 AM;0,00
Jul 13, 2023;3:27:07 AM;20,52
Jul 13, 2023;3:27:12 AM;20,55
Jul 13, 2023;3:27:22 AM;0,00
Jul 13, 2023;3:28:22 AM;20,51
Jul 13, 2023;3:28:27 AM;20,51
Jul 13, 2023;3:29:07 AM;20,50
Jul 13, 2023;3:29:12 AM;20,53
Jul 13, 2023;3:29:17 AM;20,53
Jul 13, 2023;3:29:22 AM;0,00
Jul 13, 2023;3:30:07 AM;20,52
Jul 13, 2023;3:30:12 AM;20,52
Jul 13, 2023;3:30:22 AM;0,00
Jul 13, 2023;3:31:12 AM;20,51
Jul 13, 2023;3:31:17 AM;20,54
Jul 13, 2023;3:31:22 AM;20,54
Jul 13, 2023;3:31:27 AM;0,00
Jul 13, 2023;3:32:07 AM;20,51
Jul 13, 2023;3:32:17 AM;20,51
Jul 13, 2023;3:32:22 AM;0,00
Jul 13, 2023;3:33:12 AM;20,52
Jul 13, 2023;3:33:17 AM;20,55
Jul 13, 2023;3:33:22 AM;20,55
Jul 13, 2023;3:33:27 AM;0,00
Jul 13, 2023;3:34:12 AM;20,50
Jul 13, 2023;3:34:22 AM;20,51
Jul 13, 2023;3:34:27 AM;0,00
Jul 13, 2023;3:35:02 AM;20,50
Jul 13, 2023;3:35:07 AM;20,50
Jul 13, 2023;3:35:12 AM;0,00
Jul 13, 2023;3:35:52 AM;20,52
Jul 13, 2023;3:35:57 AM;20,52
Jul 13, 2023;3:36:07 AM;0,00
Jul 13, 2023;3:36:52 AM;20,50
Jul 13, 2023;3:36:57 AM;20,53
Jul 13, 2023;3:37:02 AM;0,00
Jul 13, 2023;3:37:37 AM;20,52
Jul 13, 2023;3:37:42 AM;20,52
Jul 13, 2023;3:38:22 AM;20,53
Jul 13, 2023;3:38:27 AM;20,55
Jul 13, 2023;3:38:32 AM;20,55
Jul 13, 2023;3:38:42 AM;0,00
Jul 13, 2023;3:39:32 AM;20,51
Jul 13, 2023;3:39:42 AM;20,53
Jul 13, 2023;3:39:47 AM;0,00
Jul 13, 2023;3:40:32 AM;20,51
Jul 13, 2023;3:40:37 AM;20,51
Jul 13, 2023;3:41:17 AM;20,52
Jul 13, 2023;3:41:27 AM;20,55
Jul 13, 2023;3:41:32 AM;20,52
Jul 13, 2023;3:41:37 AM;0,00
Jul 13, 2023;3:42:32 AM;20,53
Jul 13, 2023;3:42:37 AM;20,53
Jul 13, 2023;3:42:42 AM;20,53
Jul 13, 2023;3:42:47 AM;0,00
Jul 13, 2023;3:43:32 AM;20,51
Jul 13, 2023;3:43:37 AM;20,54
Jul 13, 2023;3:43:47 AM;0,00
Jul 13, 2023;3:44:27 AM;20,53
Jul 13, 2023;3:44:37 AM;20,55
Jul 13, 2023;3:45:22 AM;20,51
Jul 13, 2023;3:45:32 AM;20,53
Jul 13, 2023;3:46:17 AM;20,52
Jul 13, 2023;3:46:22 AM;20,52
Jul 13, 2023;3:46:32 AM;0,00
Jul 13, 2023;3:47:17 AM;20,51
Jul 13, 2023;3:47:22 AM;20,55
Jul 13, 2023;3:47:57 AM;20,52
Jul 13, 2023;3:48:02 AM;20,55
Jul 13, 2023;3:48:07 AM;20,55
Jul 13, 2023;3:48:12 AM;0,00
Jul 13, 2023;3:48:47 AM;20,50
Jul 13, 2023;3:48:52 AM;20,54
Jul 13, 2023;3:48:57 AM;20,54
Jul 13, 2023;3:49:02 AM;0,00
Jul 13, 2023;3:49:42 AM;20,52
Jul 13, 2023;3:49:47 AM;20,54
Jul 13, 2023;3:49:52 AM;20,54
Jul 13, 2023;3:49:57 AM;0,00
Jul 13, 2023;3:50:37 AM;20,51
Jul 13, 2023;3:50:47 AM;20,53
Jul 13, 2023;3:51:27 AM;20,50
Jul 13, 2023;3:51:37 AM;20,53
Jul 13, 2023;3:52:32 AM;20,52
Jul 13, 2023;3:52:37 AM;20,55
Jul 13, 2023;3:52:42 AM;0,00
Jul 13, 2023;3:53:07 AM;20,52
Jul 13, 2023;3:53:12 AM;20,54
Jul 13, 2023;3:53:17 AM;0,00
Jul 13, 2023;3:53:42 AM;20,50
Jul 13, 2023;3:53:52 AM;0,00
Jul 13, 2023;3:54:22 AM;20,52
Jul 13, 2023;3:54:27 AM;20,56
Jul 13, 2023;3:54:32 AM;20,56
Jul 13, 2023;3:54:37 AM;0,00
Jul 13, 2023;3:55:12 AM;20,53
Jul 13, 2023;3:55:22 AM;20,56
Jul 13, 2023;3:55:27 AM;0,00
Jul 13, 2023;3:56:07 AM;20,51
Jul 13, 2023;3:56:12 AM;20,54
Jul 13, 2023;3:56:17 AM;20,54
Jul 13, 2023;3:56:22 AM;0,00
Jul 13, 2023;3:57:02 AM;20,53
Jul 13, 2023;3:57:12 AM;20,51
Jul 13, 2023;3:57:17 AM;0,00
Jul 13, 2023;3:57:52 AM;20,53
Jul 13, 2023;3:57:57 AM;20,56
Jul 13, 2023;3:58:07 AM;0,00
Jul 13, 2023;3:58:47 AM;20,52
Jul 13, 2023;3:58:52 AM;20,52
Jul 13, 2023;3:59:02 AM;0,00
Jul 13, 2023;3:59:32 AM;20,51
Jul 13, 2023;3:59:37 AM;20,51
Jul 13, 2023;3:59:42 AM;0,00
Jul 13, 2023;4:00:12 AM;20,51
Jul 13, 2023;4:00:17 AM;20,52
Jul 13, 2023;4:00:27 AM;0,00
Jul 13, 2023;4:01:07 AM;20,52
Jul 13, 2023;4:01:12 AM;20,52
Jul 13, 2023;4:01:17 AM;20,53
Jul 13, 2023;4:01:22 AM;0,00
Jul 13, 2023;4:01:57 AM;20,50
Jul 13, 2023;4:02:02 AM;20,54
Jul 13, 2023;4:02:07 AM;20,54
Jul 13, 2023;4:02:52 AM;20,53
Jul 13, 2023;4:02:57 AM;20,53
Jul 13, 2023;4:03:02 AM;20,53
Jul 13, 2023;4:03:07 AM;0,00
Jul 13, 2023;4:03:42 AM;20,52
Jul 13, 2023;4:03:47 AM;20,55
Jul 13, 2023;4:03:52 AM;20,55
Jul 13, 2023;4:03:57 AM;0,00
Jul 13, 2023;4:04:32 AM;20,51
Jul 13, 2023;4:04:42 AM;20,54
Jul 13, 2023;4:04:47 AM;0,00
Jul 13, 2023;4:05:22 AM;20,52
Jul 13, 2023;4:05:27 AM;20,53
Jul 13, 2023;4:05:32 AM;20,51
Jul 13, 2023;4:05:37 AM;20,51
Jul 13, 2023;4:06:32 AM;20,52
Jul 13, 2023;4:06:37 AM;20,56
Jul 13, 2023;4:06:42 AM;0,00
Jul 13, 2023;4:07:07 AM;20,52
Jul 13, 2023;4:07:17 AM;0,00
Jul 13, 2023;4:07:32 AM;20,52
Jul 13, 2023;4:07:37 AM;20,52
Jul 13, 2023;4:07:42 AM;20,52
Jul 13, 2023;4:07:47 AM;0,00
Jul 13, 2023;4:08:22 AM;20,52
Jul 13, 2023;4:08:27 AM;20,55
Jul 13, 2023;4:08:37 AM;0,00
Jul 13, 2023;4:09:02 AM;20,50
Jul 13, 2023;4:09:07 AM;20,50
Jul 13, 2023;4:09:12 AM;20,50
Jul 13, 2023;4:09:17 AM;0,00
Jul 13, 2023;4:10:02 AM;20,53
Jul 13, 2023;4:10:07 AM;20,56
Jul 13, 2023;4:10:12 AM;20,50
Jul 13, 2023;4:10:17 AM;20,50
Jul 13, 2023;4:10:22 AM;0,00
Jul 13, 2023;4:11:02 AM;20,50
Jul 13, 2023;4:11:07 AM;20,50
Jul 13, 2023;4:11:17 AM;0,00
Jul 13, 2023;4:11:52 AM;20,53
Jul 13, 2023;4:11:57 AM;20,56
Jul 13, 2023;4:12:02 AM;20,56
Jul 13, 2023;4:12:42 AM;20,51
Jul 13, 2023;4:12:47 AM;20,55
Jul 13, 2023;4:12:52 AM;20,55
Jul 13, 2023;4:13:22 AM;20,51
Jul 13, 2023;4:13:27 AM;20,51
Jul 13, 2023;4:13:37 AM;0,00
Jul 13, 2023;4:14:12 AM;20,50
Jul 13, 2023;4:14:17 AM;20,53
Jul 13, 2023;4:14:22 AM;20,53
Jul 13, 2023;4:14:27 AM;0,00
Jul 13, 2023;4:15:07 AM;20,53
Jul 13, 2023;4:15:12 AM;20,53
Jul 13, 2023;4:15:17 AM;20,55
Jul 13, 2023;4:15:22 AM;0,00
Jul 13, 2023;4:15:57 AM;20,52
Jul 13, 2023;4:16:02 AM;20,56
Jul 13, 2023;4:16:07 AM;20,56
Jul 13, 2023;4:16:12 AM;0,00
Jul 13, 2023;4:16:47 AM;20,53
Jul 13, 2023;4:16:52 AM;20,56
Jul 13, 2023;4:16:57 AM;20,56
Jul 13, 2023;4:17:02 AM;0,00
Jul 13, 2023;4:17:37 AM;20,53
Jul 13, 2023;4:17:47 AM;20,50
Jul 13, 2023;4:17:52 AM;20,50
Jul 13, 2023;4:17:57 AM;0,00
Jul 13, 2023;4:18:32 AM;20,51
Jul 13, 2023;4:18:37 AM;20,54
Jul 13, 2023;4:18:42 AM;20,54
Jul 13, 2023;4:18:47 AM;0,00
Jul 13, 2023;4:19:22 AM;20,50
Jul 13, 2023;4:19:27 AM;20,54
Jul 13, 2023;4:19:32 AM;0,00
Jul 13, 2023;4:19:57 AM;20,52
Jul 13, 2023;4:20:02 AM;20,55
Jul 13, 2023;4:20:07 AM;20,54
Jul 13, 2023;4:20:12 AM;20,54
Jul 13, 2023;4:20:52 AM;20,50
Jul 13, 2023;4:20:57 AM;20,54
Jul 13, 2023;4:21:02 AM;20,54
Jul 13, 2023;4:21:07 AM;0,00
Jul 13, 2023;4:21:48 AM;20,53
Jul 13, 2023;4:21:58 AM;20,56
Jul 13, 2023;4:22:03 AM;0,00
Jul 13, 2023;4:22:28 AM;20,50
Jul 13, 2023;4:22:33 AM;20,50
Jul 13, 2023;4:22:38 AM;20,50
Jul 13, 2023;4:23:13 AM;20,51
Jul 13, 2023;4:23:23 AM;20,51
Jul 13, 2023;4:23:28 AM;0,00
Jul 13, 2023;4:24:08 AM;20,53
Jul 13, 2023;4:24:13 AM;20,56
Jul 13, 2023;4:24:23 AM;0,00
Jul 13, 2023;4:24:58 AM;20,53
Jul 13, 2023;4:25:08 AM;20,56
Jul 13, 2023;4:25:13 AM;0,00
Jul 13, 2023;4:25:38 AM;20,53
Jul 13, 2023;4:25:43 AM;20,53
Jul 13, 2023;4:25:48 AM;20,53
Jul 13, 2023;4:25:53 AM;0,00
Jul 13, 2023;4:26:28 AM;20,53
Jul 13, 2023;4:26:33 AM;20,55
Jul 13, 2023;4:26:43 AM;0,00
Jul 13, 2023;4:27:18 AM;20,52
Jul 13, 2023;4:27:23 AM;20,56
Jul 13, 2023;4:27:28 AM;20,56
Jul 13, 2023;4:27:33 AM;0,00
Jul 13, 2023;4:27:58 AM;20,52
Jul 13, 2023;4:28:03 AM;20,52
Jul 13, 2023;4:28:08 AM;20,54
Jul 13, 2023;4:28:13 AM;0,00
Jul 13, 2023;4:28:43 AM;20,50
Jul 13, 2023;4:28:48 AM;20,53
Jul 13, 2023;4:28:53 AM;0,00
Jul 13, 2023;4:29:18 AM;20,51
Jul 13, 2023;4:29:23 AM;20,55
Jul 13, 2023;4:29:53 AM;20,54
Jul 13, 2023;4:29:58 AM;20,57
Jul 13, 2023;4:30:08 AM;20,50
Jul 13, 2023;4:30:13 AM;0,00
Jul 13, 2023;4:30:48 AM;20,51
Jul 13, 2023;4:30:53 AM;20,54
Jul 13, 2023;4:30:58 AM;20,54
Jul 13, 2023;4:31:03 AM;0,00
Jul 13, 2023;4:31:38 AM;20,52
Jul 13, 2023;4:31:43 AM;20,55
Jul 13, 2023;4:31:48 AM;20,55
Jul 13, 2023;4:31:53 AM;0,00
Jul 13, 2023;4:32:28 AM;20,52
Jul 13, 2023;4:32:38 AM;20,50
Jul 13, 2023;4:32:43 AM;20,50
Jul 13, 2023;4:32:48 AM;0,00
Jul 13, 2023;4:33:28 AM;20,53
Jul 13, 2023;4:33:33 AM;20,53
Jul 13, 2023;4:33:38 AM;20,55
Jul 13, 2023;4:33:43 AM;0,00
Jul 13, 2023;4:34:13 AM;20,50
Jul 13, 2023;4:34:18 AM;20,54
Jul 13, 2023;4:34:23 AM;0,00
Jul 13, 2023;4:34:38 AM;20,51
Jul 13, 2023;4:34:43 AM;20,51
Jul 13, 2023;4:34:48 AM;0,00
Jul 13, 2023;4:35:08 AM;20,50
Jul 13, 2023;4:35:13 AM;20,52
Jul 13, 2023;4:35:18 AM;20,52
Jul 13, 2023;4:35:23 AM;0,00
Jul 13, 2023;4:35:58 AM;20,53
Jul 13, 2023;4:36:03 AM;20,53
Jul 13, 2023;4:36:23 AM;20,52
Jul 13, 2023;4:36:28 AM;20,52
Jul 13, 2023;4:36:33 AM;20,52
Jul 13, 2023;4:37:13 AM;20,52
Jul 13, 2023;4:37:18 AM;20,55
Jul 13, 2023;4:37:23 AM;20,55
Jul 13, 2023;4:37:28 AM;0,00
Jul 13, 2023;4:37:53 AM;20,52
Jul 13, 2023;4:37:58 AM;20,52
Jul 13, 2023;4:38:03 AM;0,00
Jul 13, 2023;4:50:43 AM;18,22
Jul 13, 2023;4:50:48 AM;16,98
Jul 13, 2023;4:50:58 AM;13,83
Jul 13, 2023;4:51:03 AM;12,25
Jul 13, 2023;4:51:08 AM;10,26
Jul 13, 2023;4:51:18 AM;5,85
Jul 13, 2023;4:51:23 AM;3,64
Jul 13, 2023;4:51:33 AM;-1,03
Jul 13, 2023;4:51:38 AM;-3,35
Jul 13, 2023;4:51:43 AM;-5,68
Jul 13, 2023;4:51:48 AM;-8,04
Jul 13, 2023;4:51:58 AM;-12,76
Jul 13, 2023;4:52:03 AM;-15,17
Jul 13, 2023;4:52:13 AM;-20,06
Jul 13, 2023;4:52:18 AM;-21,00
Jul 13, 2023;4:52:23 AM;-21,01
Jul 13, 2023;4:52:28 AM;-21,01
Jul 13, 2023;4:52:33 AM;-21,01
Jul 13, 2023;4:52:38 AM;-21,02
Jul 13, 2023;4:52:43 AM;-21,03
Jul 13, 2023;4:52:48 AM;-21,03
Jul 13, 2023;4:52:58 AM;-21,04
Jul 13, 2023;4:53:03 AM;-21,05
Jul 13, 2023;4:53:08 AM;-21,05
Jul 13, 2023;4:53:18 AM;-21,06
Jul 13, 2023;4:53:28 AM;-21,06
Jul 13, 2023;4:53:33 AM;-21,08
Jul 13, 2023;4:53:38 AM;-21,09
Jul 13, 2023;4:53:43 AM;-21,09
Jul 13, 2023;4:53:48 AM;-21,08
Jul 13, 2023;4:53:58 AM;-21,10
Jul 13, 2023;4:54:03 AM;-21,10
Jul 13, 2023;4:54:08 AM;-21,10
Jul 13, 2023;4:54:13 AM;-21,12
Jul 13, 2023;4:54:18 AM;-21,12
Jul 13, 2023;4:54:28 AM;-21,13
Jul 13, 2023;4:54:33 AM;-21,13
Jul 13, 2023;4:54:43 AM;-21,14
Jul 13, 2023;4:54:48 AM;-21,15
Jul 13, 2023;4:54:53 AM;-21,15
Jul 13, 2023;4:54:58 AM;-21,16
Jul 13, 2023;4:55:08 AM;-21,17
Jul 13, 2023;4:55:13 AM;-21,18
Jul 13, 2023;4:55:18 AM;-21,19
Jul 13, 2023;4:55:23 AM;-21,19
Jul 13, 2023;4:55:28 AM;-21,19
Jul 13, 2023;4:55:38 AM;-21,21
Jul 13, 2023;4:55:43 AM;-21,21
Jul 13, 2023;4:55:48 AM;-21,21
Jul 13, 2023;4:55:53 AM;-21,23
Jul 13, 2023;4:55:58 AM;-21,23
Jul 13, 2023;4:56:03 AM;-21,23
Jul 13, 2023;4:56:08 AM;-21,24
Jul 13, 2023;4:56:13 AM;-21,25
Jul 13, 2023;4:56:23 AM;-21,25
Jul 13, 2023;4:56:28 AM;-21,26
Jul 13, 2023;4:56:33 AM;-21,26
Jul 13, 2023;4:56:38 AM;-21,26
Jul 13, 2023;4:56:43 AM;-21,27
Jul 13, 2023;4:56:48 AM;-21,27
Jul 13, 2023;4:56:53 AM;-21,27
Jul 13, 2023;4:56:58 AM;-21,28
Jul 13, 2023;4:57:03 AM;-21,29
Jul 13, 2023;4:57:08 AM;-21,29
Jul 13, 2023;4:57:13 AM;-21,29
Jul 13, 2023;4:57:23 AM;-21,31
Jul 13, 2023;4:57:28 AM;-21,31
Jul 13, 2023;4:57:33 AM;-21,30
Jul 13, 2023;4:57:38 AM;-21,31
Jul 13, 2023;4:57:43 AM;-21,32
Jul 13, 2023;4:57:48 AM;-21,32
Jul 13, 2023;4:57:58 AM;-21,33
Jul 13, 2023;4:58:03 AM;-21,33
Jul 13, 2023;4:58:08 AM;-21,33
Jul 13, 2023;4:58:13 AM;-21,34
Jul 13, 2023;4:58:18 AM;-21,34
Jul 13, 2023;4:58:23 AM;-21,34
Jul 13, 2023;4:58:28 AM;-21,35
Jul 13, 2023;4:58:33 AM;-21,36
Jul 13, 2023;4:58:38 AM;-21,36
Jul 13, 2023;4:58:43 AM;-21,36
Jul 13, 2023;4:58:48 AM;-21,38
Jul 13, 2023;4:58:58 AM;-21,39
Jul 13, 2023;4:59:08 AM;-21,41
Jul 13, 2023;4:59:13 AM;-21,41
Jul 13, 2023;4:59:18 AM;-21,41
Jul 13, 2023;4:59:23 AM;-21,42
Jul 13, 2023;4:59:28 AM;-21,43
Jul 13, 2023;4:59:33 AM;-21,43
Jul 13, 2023;4:59:38 AM;-21,43
Jul 13, 2023;4:59:48 AM;-21,44
Jul 13, 2023;4:59:53 AM;-21,44
Jul 13, 2023;4:59:58 AM;-21,45
Jul 13, 2023;5:00:03 AM;-21,46
Jul 13, 2023;5:00:08 AM;-21,46
Jul 13, 2023;5:00:13 AM;-21,47
Jul 13, 2023;5:00:18 AM;-21,47
Jul 13, 2023;5:00:23 AM;-21,47
Jul 13, 2023;5:00:28 AM;-21,48
Jul 13, 2023;5:00:38 AM;-21,49
Jul 13, 2023;5:00:43 AM;-21,49
Jul 13, 2023;5:00:53 AM;-21,50
Jul 13, 2023;5:00:58 AM;-21,50
Jul 13, 2023;5:01:03 AM;-21,51
Jul 13, 2023;5:01:08 AM;-21,51
Jul 13, 2023;5:01:13 AM;-21,52
Jul 13, 2023;5:01:18 AM;-21,52
Jul 13, 2023;5:01:23 AM;-21,53
Jul 13, 2023;5:01:33 AM;-21,51
Jul 13, 2023;5:01:38 AM;-21,47
Jul 13, 2023;5:01:43 AM;-21,41
Jul 13, 2023;5:01:48 AM;-21,36
Jul 13, 2023;5:01:53 AM;-21,36
Jul 13, 2023;5:01:58 AM;-21,31
Jul 13, 2023;5:02:08 AM;-21,26
Jul 13, 2023;5:02:13 AM;-21,24
Jul 13, 2023;5:02:18 AM;-21,21
Jul 13, 2023;5:02:28 AM;-21,17
Jul 13, 2023;5:02:38 AM;-21,13
Jul 13, 2023;5:02:43 AM;-21,13
Jul 13, 2023;5:02:48 AM;-21,09
Jul 13, 2023;5:02:53 AM;-21,04
Jul 13, 2023;5:02:58 AM;-21,00
Jul 13, 2023;5:03:03 AM;-21,00
Jul 13, 2023;5:03:13 AM;-21,07
Jul 13, 2023;5:03:18 AM;-21,07
Jul 13, 2023;5:03:23 AM;-21,10
Jul 13, 2023;5:03:28 AM;-21,12
Jul 13, 2023;5:03:33 AM;-21,13
Jul 13, 2023;5:03:43 AM;-21,13
Jul 13, 2023;5:03:48 AM;-21,13
Jul 13, 2023;5:03:53 AM;-21,13
Jul 13, 2023;5:03:58 AM;-21,13
Jul 13, 2023;5:04:03 AM;-21,13
Jul 13, 2023;5:04:08 AM;-21,13
Jul 13, 2023;5:04:13 AM;-21,13
Jul 13, 2023;5:04:23 AM;-21,09
Jul 13, 2023;5:04:28 AM;-21,09
Jul 13, 2023;5:04:33 AM;-21,07
Jul 13, 2023;5:04:43 AM;-21,00
Jul 13, 2023;5:04:48 AM;-21,00
Jul 13, 2023;5:04:53 AM;-20,99
Jul 13, 2023;5:04:58 AM;-20,95
Jul 13, 2023;5:05:03 AM;-20,95
Jul 13, 2023;5:05:08 AM;-20,92
Jul 13, 2023;5:05:13 AM;-20,87
Jul 13, 2023;5:05:18 AM;-20,86
Jul 13, 2023;5:05:23 AM;-20,86
Jul 13, 2023;5:05:28 AM;-20,81
Jul 13, 2023;5:05:33 AM;-20,76
Jul 13, 2023;5:05:43 AM;-20,74
Jul 13, 2023;5:05:48 AM;-20,69
Jul 13, 2023;5:05:53 AM;-20,65
Jul 13, 2023;5:06:03 AM;-20,61
Jul 13, 2023;5:06:08 AM;-20,56
Jul 13, 2023;5:06:13 AM;-20,56
Jul 13, 2023;5:06:18 AM;-20,55
Jul 13, 2023;5:06:23 AM;-20,52
Jul 13, 2023;5:06:28 AM;0,00
Jul 13, 2023;5:07:38 AM;-20,51
Jul 13, 2023;5:07:43 AM;-20,51
Jul 13, 2023;5:07:53 AM;-20,50
Jul 13, 2023;5:07:58 AM;-20,50
Jul 13, 2023;5:08:03 AM;0,00
Jul 13, 2023;5:09:18 AM;-20,51
Jul 13, 2023;5:09:28 AM;-20,52
Jul 13, 2023;5:09:33 AM;0,00
Jul 13, 2023;5:10:43 AM;-20,50
Jul 13, 2023;5:10:48 AM;-20,51
Jul 13, 2023;5:10:58 AM;0,00
Jul 13, 2023;5:12:18 AM;-20,51
Jul 13, 2023;5:12:23 AM;-20,51
Jul 13, 2023;5:12:28 AM;-20,50
Jul 13, 2023;5:14:13 AM;-20,50
Jul 13, 2023;5:14:18 AM;-20,51
Jul 13, 2023;5:14:28 AM;0,00
Jul 13, 2023;5:15:58 AM;-20,50
Jul 13, 2023;5:16:08 AM;-20,51
Jul 13, 2023;5:16:13 AM;-20,51
Jul 13, 2023;5:16:18 AM;0,00
Jul 13, 2023;5:18:43 AM;-20,50
Jul 13, 2023;5:18:53 AM;-20,50
Jul 13, 2023;5:20:03 AM;-20,51
Jul 13, 2023;5:20:08 AM;-20,51
Jul 13, 2023;5:20:13 AM;-20,51
Jul 13, 2023;5:20:18 AM;0,00
Jul 13, 2023;5:21:48 AM;-20,51
Jul 13, 2023;5:21:53 AM;-20,51
Jul 13, 2023;5:21:58 AM;-20,51
Jul 13, 2023;5:22:03 AM;0,00
Jul 13, 2023;5:23:48 AM;-20,50
Jul 13, 2023;5:23:53 AM;-20,51
Jul 13, 2023;5:23:58 AM;0,00
Jul 13, 2023;5:25:08 AM;-20,50
Jul 13, 2023;5:25:18 AM;-20,51
Jul 13, 2023;5:25:24 AM;0,00
Jul 13, 2023;5:26:49 AM;-20,50
Jul 13, 2023;5:26:54 AM;-20,51
Jul 13, 2023;5:26:59 AM;-20,51
Jul 13, 2023;5:27:04 AM;0,00
Jul 13, 2023;5:28:49 AM;-20,51
Jul 13, 2023;5:28:59 AM;-20,51
Jul 13, 2023;5:29:04 AM;0,00
Jul 13, 2023;5:31:44 AM;-20,50
Jul 13, 2023;5:31:49 AM;-20,50
Jul 13, 2023;5:31:59 AM;-20,51
Jul 13, 2023;5:32:04 AM;0,00
Jul 13, 2023;5:34:54 AM;-20,50
Jul 13, 2023;5:34:59 AM;-20,51
Jul 13, 2023;5:35:04 AM;0,00
Jul 13, 2023;5:37:04 AM;-20,50
Jul 13, 2023;5:37:09 AM;-20,50
Jul 13, 2023;5:37:14 AM;-20,50
Jul 13, 2023;5:37:19 AM;0,00
Jul 13, 2023;5:39:44 AM;-20,50
Jul 13, 2023;5:39:49 AM;-20,50
Jul 13, 2023;5:39:54 AM;0,00
Jul 13, 2023;5:40:44 AM;-20,50
Jul 13, 2023;5:40:49 AM;-20,50
Jul 13, 2023;5:40:54 AM;0,00
Jul 13, 2023;5:43:14 AM;-20,50
Jul 13, 2023;5:43:24 AM;-20,50
Jul 13, 2023;5:45:59 AM;-20,50
Jul 13, 2023;5:46:04 AM;-20,51
Jul 13, 2023;5:46:09 AM;0,00
Jul 13, 2023;5:47:49 AM;-20,50
Jul 13, 2023;5:47:54 AM;-20,51
Jul 13, 2023;5:47:59 AM;-20,51
Jul 13, 2023;5:48:04 AM;0,00
Jul 13, 2023;5:51:14 AM;-20,51
Jul 13, 2023;5:51:24 AM;-20,51
Jul 13, 2023;5:51:29 AM;-20,51
Jul 13, 2023;5:55:39 AM;-20,50
Jul 13, 2023;5:57:29 AM;-20,50
Jul 13, 2023;5:57:34 AM;-20,50
Jul 13, 2023;5:57:39 AM;-20,50
Jul 13, 2023;5:57:44 AM;0,00
Jul 13, 2023;6:00:04 AM;-20,50
Jul 13, 2023;6:00:09 AM;-20,51
Jul 13, 2023;6:00:14 AM;-20,50
Jul 13, 2023;6:00:19 AM;0,00
Jul 13, 2023;6:03:39 AM;-20,50
Jul 13, 2023;6:03:44 AM;-20,50
Jul 13, 2023;6:03:54 AM;0,00
Jul 13, 2023;6:05:49 AM;-20,50
Jul 13, 2023;6:05:54 AM;-20,50
Jul 13, 2023;6:05:59 AM;0,00
Jul 13, 2023;6:09:29 AM;-20,50
Jul 13, 2023;6:09:39 AM;-20,50
Jul 13, 2023;6:12:14 AM;-20,50
Jul 13, 2023;6:12:19 AM;-20,50
Jul 13, 2023;6:12:24 AM;0,00
Jul 13, 2023;6:13:34 AM;-20,50
Jul 13, 2023;6:13:39 AM;-20,50
Jul 13, 2023;6:13:44 AM;0,00
Jul 13, 2023;6:17:34 AM;-20,51
Jul 13, 2023;6:17:39 AM;-20,50
Jul 13, 2023;6:17:44 AM;-20,50
Jul 13, 2023;6:20:29 AM;-20,50
Jul 13, 2023;6:20:34 AM;-20,51
Jul 13, 2023;6:20:39 AM;-20,51
Jul 13, 2023;6:24:34 AM;-20,50
Jul 13, 2023;6:24:39 AM;-20,50
Jul 13, 2023;6:24:44 AM;-20,51
Jul 13, 2023;6:27:19 AM;-20,50
Jul 13, 2023;6:27:24 AM;-20,50
Jul 13, 2023;6:27:29 AM;0,00
Jul 13, 2023;6:30:05 AM;-20,50
Jul 13, 2023;6:30:10 AM;-20,50
Jul 13, 2023;6:30:15 AM;0,00
