Date;Time;Feed 1 Output
May 31, 2023;9:51:35 PM;1,90
May 31, 2023;9:51:45 PM;1,90
May 31, 2023;9:51:50 PM;1,91
May 31, 2023;9:51:55 PM;1,91
May 31, 2023;9:52:00 PM;1,91
May 31, 2023;9:52:05 PM;1,91
May 31, 2023;9:52:10 PM;1,91
May 31, 2023;9:52:15 PM;1,91
May 31, 2023;9:52:20 PM;1,91
May 31, 2023;9:52:25 PM;1,91
May 31, 2023;9:52:31 PM;1,91
May 31, 2023;9:52:41 PM;1,91
May 31, 2023;9:52:46 PM;1,91
May 31, 2023;9:52:51 PM;1,91
May 31, 2023;9:53:01 PM;1,92
May 31, 2023;9:53:11 PM;1,92
May 31, 2023;9:53:16 PM;1,92
May 31, 2023;9:53:21 PM;1,92
May 31, 2023;9:53:26 PM;1,92
May 31, 2023;9:53:31 PM;1,92
May 31, 2023;9:53:36 PM;1,92
May 31, 2023;9:53:41 PM;1,92
May 31, 2023;9:53:46 PM;1,92
May 31, 2023;9:53:56 PM;1,92
May 31, 2023;9:54:01 PM;1,92
May 31, 2023;9:54:06 PM;1,93
May 31, 2023;9:54:11 PM;1,93
May 31, 2023;9:54:16 PM;1,93
May 31, 2023;9:54:21 PM;1,93
May 31, 2023;9:54:26 PM;1,93
May 31, 2023;9:54:31 PM;1,93
May 31, 2023;9:54:36 PM;1,93
May 31, 2023;9:54:41 PM;1,93
May 31, 2023;9:54:46 PM;1,93
May 31, 2023;9:54:51 PM;1,93
May 31, 2023;9:55:01 PM;1,93
May 31, 2023;9:55:06 PM;1,93
May 31, 2023;9:55:16 PM;1,94
May 31, 2023;9:55:21 PM;1,94
May 31, 2023;9:55:26 PM;1,94
May 31, 2023;9:55:31 PM;1,94
May 31, 2023;9:55:36 PM;1,94
May 31, 2023;9:55:41 PM;1,94
May 31, 2023;9:55:46 PM;1,94
May 31, 2023;9:55:51 PM;1,94
May 31, 2023;9:55:56 PM;1,94
May 31, 2023;9:56:01 PM;1,94
May 31, 2023;9:56:11 PM;1,94
May 31, 2023;9:56:16 PM;1,94
May 31, 2023;9:56:21 PM;1,95
May 31, 2023;9:56:26 PM;1,95
May 31, 2023;9:56:31 PM;1,95
May 31, 2023;9:56:36 PM;1,95
May 31, 2023;9:56:41 PM;1,95
May 31, 2023;9:56:46 PM;1,95
May 31, 2023;9:56:51 PM;1,95
May 31, 2023;9:56:56 PM;1,95
May 31, 2023;9:57:01 PM;1,95
May 31, 2023;9:57:06 PM;1,95
May 31, 2023;9:57:11 PM;1,95
May 31, 2023;9:57:16 PM;1,95
May 31, 2023;9:57:21 PM;1,95
May 31, 2023;9:57:26 PM;1,95
May 31, 2023;9:57:36 PM;1,96
May 31, 2023;9:57:41 PM;1,96
May 31, 2023;9:57:46 PM;1,96
May 31, 2023;9:57:51 PM;1,96
May 31, 2023;9:57:56 PM;1,96
May 31, 2023;9:58:01 PM;1,96
May 31, 2023;9:58:06 PM;1,96
May 31, 2023;9:58:11 PM;1,96
May 31, 2023;9:58:16 PM;1,96
May 31, 2023;9:58:21 PM;1,96
May 31, 2023;9:58:26 PM;1,96
May 31, 2023;9:58:31 PM;1,96
May 31, 2023;9:58:36 PM;1,97
May 31, 2023;9:58:41 PM;1,97
May 31, 2023;9:58:46 PM;1,97
May 31, 2023;9:58:56 PM;1,97
May 31, 2023;9:59:01 PM;1,97
May 31, 2023;9:59:06 PM;1,97
May 31, 2023;9:59:11 PM;1,97
May 31, 2023;9:59:16 PM;1,97
May 31, 2023;9:59:21 PM;1,97
May 31, 2023;9:59:26 PM;1,97
May 31, 2023;9:59:31 PM;1,97
May 31, 2023;9:59:36 PM;1,97
May 31, 2023;9:59:41 PM;1,97
May 31, 2023;9:59:46 PM;1,98
May 31, 2023;9:59:51 PM;1,98
May 31, 2023;9:59:56 PM;1,98
May 31, 2023;10:00:01 PM;1,98
May 31, 2023;10:00:06 PM;1,98
May 31, 2023;10:00:11 PM;1,98
May 31, 2023;10:00:21 PM;1,98
May 31, 2023;10:00:26 PM;1,98
May 31, 2023;10:00:31 PM;1,98
May 31, 2023;10:00:36 PM;1,98
May 31, 2023;10:00:41 PM;1,98
May 31, 2023;10:00:46 PM;1,98
May 31, 2023;10:00:51 PM;1,99
May 31, 2023;10:00:56 PM;1,99
May 31, 2023;10:01:06 PM;1,99
May 31, 2023;10:01:11 PM;1,99
May 31, 2023;10:01:16 PM;1,99
May 31, 2023;10:01:21 PM;1,99
May 31, 2023;10:01:26 PM;1,99
May 31, 2023;10:01:31 PM;1,99
May 31, 2023;10:01:41 PM;1,99
May 31, 2023;10:01:51 PM;1,99
May 31, 2023;10:01:56 PM;1,99
May 31, 2023;10:02:01 PM;2,00
May 31, 2023;10:02:06 PM;2,00
May 31, 2023;10:02:11 PM;2,00
May 31, 2023;10:02:16 PM;2,00
May 31, 2023;10:02:21 PM;2,00
May 31, 2023;10:02:26 PM;2,00
May 31, 2023;10:02:31 PM;2,00
May 31, 2023;10:02:36 PM;2,00
May 31, 2023;10:02:41 PM;2,00
May 31, 2023;10:02:46 PM;2,00
May 31, 2023;10:02:51 PM;2,00
May 31, 2023;10:02:56 PM;2,00
May 31, 2023;10:03:01 PM;2,00
May 31, 2023;10:03:06 PM;2,01
May 31, 2023;10:03:11 PM;2,01
May 31, 2023;10:03:16 PM;2,01
May 31, 2023;10:03:26 PM;2,01
May 31, 2023;10:03:31 PM;2,01
May 31, 2023;10:03:36 PM;2,01
May 31, 2023;10:03:46 PM;2,01
May 31, 2023;10:03:51 PM;2,01
May 31, 2023;10:03:56 PM;2,01
May 31, 2023;10:04:06 PM;2,01
May 31, 2023;10:04:11 PM;2,01
May 31, 2023;10:04:16 PM;2,02
May 31, 2023;10:04:21 PM;2,02
May 31, 2023;10:04:26 PM;2,02
May 31, 2023;10:04:36 PM;2,02
May 31, 2023;10:04:41 PM;2,02
May 31, 2023;10:04:46 PM;2,02
May 31, 2023;10:04:51 PM;2,02
May 31, 2023;10:04:56 PM;2,02
May 31, 2023;10:05:01 PM;2,02
May 31, 2023;10:05:06 PM;2,02
May 31, 2023;10:05:11 PM;2,02
May 31, 2023;10:05:16 PM;2,02
May 31, 2023;10:05:26 PM;2,03
May 31, 2023;10:05:31 PM;2,03
May 31, 2023;10:05:36 PM;2,03
May 31, 2023;10:05:41 PM;2,03
May 31, 2023;10:05:46 PM;2,03
May 31, 2023;10:05:51 PM;2,03
May 31, 2023;10:05:56 PM;2,03
May 31, 2023;10:06:01 PM;2,03
May 31, 2023;10:06:06 PM;2,03
May 31, 2023;10:06:11 PM;2,03
May 31, 2023;10:06:16 PM;2,03
May 31, 2023;10:06:21 PM;2,03
May 31, 2023;10:06:26 PM;2,03
May 31, 2023;10:06:31 PM;2,04
May 31, 2023;10:06:36 PM;2,04
May 31, 2023;10:06:41 PM;2,04
May 31, 2023;10:06:46 PM;2,04
May 31, 2023;10:06:51 PM;2,04
May 31, 2023;10:06:56 PM;2,04
May 31, 2023;10:07:01 PM;2,04
May 31, 2023;10:07:06 PM;2,04
May 31, 2023;10:07:11 PM;2,04
May 31, 2023;10:07:21 PM;2,04
May 31, 2023;10:07:26 PM;2,04
May 31, 2023;10:07:31 PM;2,04
May 31, 2023;10:07:36 PM;2,05
May 31, 2023;10:07:41 PM;2,05
May 31, 2023;10:07:46 PM;2,05
May 31, 2023;10:07:51 PM;2,05
May 31, 2023;10:07:56 PM;2,05
May 31, 2023;10:08:01 PM;2,05
May 31, 2023;10:08:06 PM;2,05
May 31, 2023;10:08:11 PM;2,05
May 31, 2023;10:08:21 PM;2,05
May 31, 2023;10:08:31 PM;2,05
May 31, 2023;10:08:36 PM;2,05
May 31, 2023;10:08:41 PM;2,05
May 31, 2023;10:08:46 PM;2,06
May 31, 2023;10:08:51 PM;2,06
May 31, 2023;10:08:56 PM;2,06
May 31, 2023;10:09:01 PM;2,06
May 31, 2023;10:09:11 PM;2,06
May 31, 2023;10:09:16 PM;2,06
May 31, 2023;10:09:21 PM;2,06
May 31, 2023;10:09:26 PM;2,06
May 31, 2023;10:09:31 PM;2,06
May 31, 2023;10:09:36 PM;2,06
May 31, 2023;10:09:41 PM;2,06
May 31, 2023;10:09:46 PM;2,06
May 31, 2023;10:09:51 PM;2,07
May 31, 2023;10:09:56 PM;2,07
May 31, 2023;10:10:01 PM;2,07
May 31, 2023;10:10:06 PM;2,07
May 31, 2023;10:10:11 PM;2,07
May 31, 2023;10:10:16 PM;2,07
May 31, 2023;10:10:21 PM;2,07
May 31, 2023;10:10:26 PM;2,07
May 31, 2023;10:10:31 PM;2,07
May 31, 2023;10:10:36 PM;2,07
May 31, 2023;10:10:46 PM;2,07
May 31, 2023;10:10:51 PM;2,07
May 31, 2023;10:11:01 PM;2,08
May 31, 2023;10:11:06 PM;2,08
May 31, 2023;10:11:11 PM;2,08
May 31, 2023;10:11:16 PM;2,08
May 31, 2023;10:11:21 PM;2,08
May 31, 2023;10:11:26 PM;2,08
May 31, 2023;10:11:31 PM;2,08
May 31, 2023;10:11:36 PM;2,08
May 31, 2023;10:11:41 PM;2,08
May 31, 2023;10:11:46 PM;2,08
May 31, 2023;10:11:51 PM;2,08
May 31, 2023;10:11:56 PM;2,08
May 31, 2023;10:12:06 PM;2,09
May 31, 2023;10:12:11 PM;2,09
May 31, 2023;10:12:16 PM;2,09
May 31, 2023;10:12:21 PM;2,09
May 31, 2023;10:12:31 PM;2,09
May 31, 2023;10:12:36 PM;2,09
May 31, 2023;10:12:41 PM;2,09
May 31, 2023;10:12:46 PM;2,09
May 31, 2023;10:12:51 PM;2,09
May 31, 2023;10:12:56 PM;2,09
May 31, 2023;10:13:01 PM;2,09
May 31, 2023;10:13:06 PM;2,09
May 31, 2023;10:13:11 PM;2,09
May 31, 2023;10:13:16 PM;2,10
May 31, 2023;10:13:26 PM;2,10
May 31, 2023;10:13:31 PM;2,10
May 31, 2023;10:13:41 PM;2,10
May 31, 2023;10:13:46 PM;2,10
May 31, 2023;10:13:51 PM;2,10
May 31, 2023;10:13:56 PM;2,10
May 31, 2023;10:14:01 PM;2,10
May 31, 2023;10:14:06 PM;2,10
May 31, 2023;10:14:11 PM;2,10
May 31, 2023;10:14:16 PM;2,10
May 31, 2023;10:14:21 PM;2,11
May 31, 2023;10:14:26 PM;2,11
May 31, 2023;10:14:31 PM;2,11
May 31, 2023;10:14:36 PM;2,11
May 31, 2023;10:14:41 PM;2,11
May 31, 2023;10:14:46 PM;2,11
May 31, 2023;10:14:51 PM;2,11
May 31, 2023;10:14:56 PM;2,11
May 31, 2023;10:15:01 PM;2,11
May 31, 2023;10:15:06 PM;2,11
May 31, 2023;10:15:11 PM;2,11
May 31, 2023;10:15:16 PM;2,11
May 31, 2023;10:15:21 PM;2,11
May 31, 2023;10:15:26 PM;2,11
May 31, 2023;10:15:36 PM;2,12
May 31, 2023;10:15:41 PM;2,12
May 31, 2023;10:15:46 PM;2,12
May 31, 2023;10:15:51 PM;2,12
May 31, 2023;10:15:56 PM;2,12
May 31, 2023;10:16:01 PM;2,12
May 31, 2023;10:16:06 PM;2,12
May 31, 2023;10:16:11 PM;2,12
May 31, 2023;10:16:16 PM;2,12
May 31, 2023;10:16:21 PM;2,12
May 31, 2023;10:16:26 PM;2,12
May 31, 2023;10:16:31 PM;2,12
May 31, 2023;10:16:41 PM;2,13
May 31, 2023;10:16:46 PM;2,13
May 31, 2023;10:16:51 PM;2,13
May 31, 2023;10:16:56 PM;2,13
May 31, 2023;10:17:06 PM;2,13
May 31, 2023;10:17:11 PM;2,13
May 31, 2023;10:17:16 PM;2,13
May 31, 2023;10:17:21 PM;2,13
May 31, 2023;10:17:26 PM;2,13
May 31, 2023;10:17:36 PM;2,13
May 31, 2023;10:17:41 PM;2,13
May 31, 2023;10:17:46 PM;2,14
May 31, 2023;10:17:51 PM;2,14
May 31, 2023;10:17:56 PM;2,14
May 31, 2023;10:18:01 PM;2,14
May 31, 2023;10:18:11 PM;2,14
May 31, 2023;10:18:16 PM;2,14
May 31, 2023;10:18:21 PM;2,14
May 31, 2023;10:18:26 PM;2,14
May 31, 2023;10:18:36 PM;2,14
May 31, 2023;10:18:41 PM;2,14
May 31, 2023;10:18:46 PM;2,14
May 31, 2023;10:18:51 PM;2,15
May 31, 2023;10:18:56 PM;2,15
May 31, 2023;10:19:01 PM;2,15
May 31, 2023;10:19:06 PM;2,15
May 31, 2023;10:19:11 PM;2,15
May 31, 2023;10:19:16 PM;2,15
May 31, 2023;10:19:21 PM;2,15
May 31, 2023;10:19:26 PM;2,15
May 31, 2023;10:19:31 PM;2,15
May 31, 2023;10:19:36 PM;2,15
May 31, 2023;10:19:41 PM;2,15
May 31, 2023;10:19:46 PM;2,15
May 31, 2023;10:19:51 PM;2,15
May 31, 2023;10:19:56 PM;2,15
May 31, 2023;10:20:01 PM;2,16
May 31, 2023;10:20:06 PM;2,16
May 31, 2023;10:20:11 PM;2,16
May 31, 2023;10:20:16 PM;2,16
May 31, 2023;10:20:26 PM;2,16
May 31, 2023;10:20:31 PM;2,16
May 31, 2023;10:20:41 PM;2,16
May 31, 2023;10:20:46 PM;2,16
May 31, 2023;10:20:51 PM;2,16
May 31, 2023;10:20:56 PM;2,16
May 31, 2023;10:21:01 PM;2,16
May 31, 2023;10:21:06 PM;2,17
May 31, 2023;10:21:11 PM;2,17
May 31, 2023;10:21:16 PM;2,17
May 31, 2023;10:21:21 PM;2,17
May 31, 2023;10:21:26 PM;2,17
May 31, 2023;10:21:36 PM;2,17
May 31, 2023;10:21:41 PM;2,17
May 31, 2023;10:21:46 PM;2,17
May 31, 2023;10:21:51 PM;2,17
May 31, 2023;10:21:56 PM;2,17
May 31, 2023;10:22:01 PM;2,17
May 31, 2023;10:22:06 PM;2,17
May 31, 2023;10:22:11 PM;2,17
May 31, 2023;10:22:16 PM;2,18
May 31, 2023;10:22:26 PM;2,18
May 31, 2023;10:22:36 PM;2,18
May 31, 2023;10:22:41 PM;2,18
May 31, 2023;10:22:46 PM;2,18
May 31, 2023;10:22:51 PM;2,18
May 31, 2023;10:22:56 PM;2,18
May 31, 2023;10:23:01 PM;2,18
May 31, 2023;10:23:06 PM;2,18
May 31, 2023;10:23:11 PM;2,18
May 31, 2023;10:23:16 PM;2,18
May 31, 2023;10:23:21 PM;2,19
May 31, 2023;10:23:31 PM;2,19
May 31, 2023;10:23:36 PM;2,19
May 31, 2023;10:23:41 PM;2,19
May 31, 2023;10:23:46 PM;2,19
May 31, 2023;10:23:51 PM;2,19
May 31, 2023;10:23:56 PM;2,19
May 31, 2023;10:24:01 PM;2,19
May 31, 2023;10:24:06 PM;2,19
May 31, 2023;10:24:11 PM;2,19
May 31, 2023;10:24:16 PM;2,19
May 31, 2023;10:24:21 PM;2,19
May 31, 2023;10:24:26 PM;2,19
May 31, 2023;10:24:31 PM;2,20
May 31, 2023;10:24:36 PM;2,20
May 31, 2023;10:24:41 PM;2,20
May 31, 2023;10:24:46 PM;2,20
May 31, 2023;10:24:51 PM;2,20
May 31, 2023;10:25:01 PM;2,20
May 31, 2023;10:25:06 PM;2,20
May 31, 2023;10:25:11 PM;2,20
May 31, 2023;10:25:16 PM;2,20
May 31, 2023;10:25:21 PM;2,20
May 31, 2023;10:25:26 PM;2,20
May 31, 2023;10:25:31 PM;2,20
May 31, 2023;10:25:41 PM;2,21
May 31, 2023;10:25:46 PM;2,21
May 31, 2023;10:25:51 PM;2,21
May 31, 2023;10:25:56 PM;2,21
May 31, 2023;10:26:01 PM;2,21
May 31, 2023;10:26:06 PM;2,21
May 31, 2023;10:26:11 PM;2,21
May 31, 2023;10:26:16 PM;2,21
May 31, 2023;10:26:21 PM;2,21
May 31, 2023;10:26:26 PM;2,21
May 31, 2023;10:26:31 PM;2,21
May 31, 2023;10:26:36 PM;2,21
May 31, 2023;10:26:46 PM;2,22
May 31, 2023;10:26:51 PM;2,22
May 31, 2023;10:26:56 PM;2,22
May 31, 2023;10:27:01 PM;2,22
May 31, 2023;10:27:06 PM;2,22
May 31, 2023;10:27:11 PM;2,22
May 31, 2023;10:27:21 PM;2,22
May 31, 2023;10:27:26 PM;2,22
May 31, 2023;10:27:31 PM;2,22
May 31, 2023;10:27:36 PM;2,22
May 31, 2023;10:27:41 PM;2,22
May 31, 2023;10:27:46 PM;2,22
May 31, 2023;10:27:51 PM;2,23
May 31, 2023;10:27:56 PM;2,23
May 31, 2023;10:28:01 PM;2,23
May 31, 2023;10:28:06 PM;2,23
May 31, 2023;10:28:11 PM;2,23
May 31, 2023;10:28:16 PM;2,23
May 31, 2023;10:28:21 PM;2,23
May 31, 2023;10:28:26 PM;2,23
May 31, 2023;10:28:31 PM;2,23
May 31, 2023;10:28:41 PM;2,23
May 31, 2023;10:28:46 PM;2,23
May 31, 2023;10:28:56 PM;2,23
May 31, 2023;10:29:01 PM;2,24
May 31, 2023;10:29:06 PM;2,24
May 31, 2023;10:29:16 PM;2,24
May 31, 2023;10:29:21 PM;2,24
May 31, 2023;10:29:31 PM;2,24
May 31, 2023;10:29:36 PM;2,24
May 31, 2023;10:29:41 PM;2,24
May 31, 2023;10:29:51 PM;2,24
May 31, 2023;10:30:01 PM;2,24
May 31, 2023;10:30:06 PM;2,25
May 31, 2023;10:30:16 PM;2,25
May 31, 2023;10:30:21 PM;2,25
May 31, 2023;10:30:26 PM;2,25
May 31, 2023;10:30:31 PM;2,25
May 31, 2023;10:30:41 PM;2,25
May 31, 2023;10:30:46 PM;2,25
May 31, 2023;10:30:56 PM;2,25
May 31, 2023;10:31:01 PM;2,25
May 31, 2023;10:31:06 PM;2,25
May 31, 2023;10:31:11 PM;2,25
May 31, 2023;10:31:16 PM;2,26
May 31, 2023;10:31:21 PM;2,26
May 31, 2023;10:31:26 PM;2,26
May 31, 2023;10:31:31 PM;2,26
May 31, 2023;10:31:36 PM;2,26
May 31, 2023;10:31:41 PM;2,26
May 31, 2023;10:31:51 PM;2,26
May 31, 2023;10:31:56 PM;2,26
May 31, 2023;10:32:01 PM;2,26
May 31, 2023;10:32:06 PM;2,26
May 31, 2023;10:32:11 PM;2,26
May 31, 2023;10:32:21 PM;2,27
May 31, 2023;10:32:26 PM;2,27
May 31, 2023;10:32:36 PM;2,27
May 31, 2023;10:32:41 PM;2,27
May 31, 2023;10:32:46 PM;2,27
May 31, 2023;10:32:51 PM;2,27
May 31, 2023;10:32:56 PM;2,27
May 31, 2023;10:33:01 PM;2,27
May 31, 2023;10:33:06 PM;2,27
May 31, 2023;10:33:11 PM;2,27
May 31, 2023;10:33:16 PM;2,27
May 31, 2023;10:33:21 PM;2,27
May 31, 2023;10:33:26 PM;2,27
May 31, 2023;10:33:31 PM;2,28
May 31, 2023;10:33:36 PM;2,28
May 31, 2023;10:33:41 PM;2,28
May 31, 2023;10:33:46 PM;2,28
May 31, 2023;10:33:51 PM;2,28
May 31, 2023;10:33:56 PM;2,28
May 31, 2023;10:34:01 PM;2,28
May 31, 2023;10:34:06 PM;2,28
May 31, 2023;10:34:11 PM;2,28
May 31, 2023;10:34:16 PM;2,28
May 31, 2023;10:34:21 PM;2,28
May 31, 2023;10:34:31 PM;2,28
May 31, 2023;10:34:36 PM;2,29
May 31, 2023;10:34:41 PM;2,29
May 31, 2023;10:34:51 PM;2,29
May 31, 2023;10:34:56 PM;2,29
May 31, 2023;10:35:01 PM;2,29
May 31, 2023;10:35:06 PM;2,29
May 31, 2023;10:35:11 PM;2,29
May 31, 2023;10:35:16 PM;2,29
May 31, 2023;10:35:26 PM;2,29
May 31, 2023;10:35:31 PM;2,29
May 31, 2023;10:35:36 PM;2,29
May 31, 2023;10:35:46 PM;2,30
May 31, 2023;10:35:51 PM;2,30
May 31, 2023;10:35:56 PM;2,30
May 31, 2023;10:36:01 PM;2,30
May 31, 2023;10:36:06 PM;2,30
May 31, 2023;10:36:11 PM;2,30
May 31, 2023;10:36:16 PM;2,30
May 31, 2023;10:36:21 PM;2,30
May 31, 2023;10:36:26 PM;2,30
May 31, 2023;10:36:31 PM;2,30
May 31, 2023;10:36:36 PM;2,30
May 31, 2023;10:36:41 PM;2,30
May 31, 2023;10:36:46 PM;2,30
May 31, 2023;10:36:51 PM;2,31
May 31, 2023;10:36:56 PM;2,31
May 31, 2023;10:37:01 PM;2,31
May 31, 2023;10:37:06 PM;2,31
May 31, 2023;10:37:11 PM;2,31
May 31, 2023;10:37:16 PM;2,31
May 31, 2023;10:37:26 PM;2,31
May 31, 2023;10:37:31 PM;2,31
May 31, 2023;10:37:36 PM;2,31
May 31, 2023;10:37:41 PM;2,31
May 31, 2023;10:37:46 PM;2,31
May 31, 2023;10:37:56 PM;2,31
May 31, 2023;10:38:06 PM;2,32
May 31, 2023;10:38:11 PM;2,32
May 31, 2023;10:38:16 PM;2,32
May 31, 2023;10:38:21 PM;2,32
May 31, 2023;10:38:26 PM;2,32
May 31, 2023;10:38:31 PM;2,32
May 31, 2023;10:38:36 PM;2,32
May 31, 2023;10:38:41 PM;2,32
May 31, 2023;10:38:46 PM;2,32
May 31, 2023;10:38:56 PM;2,32
May 31, 2023;10:39:01 PM;2,32
May 31, 2023;10:39:11 PM;2,33
May 31, 2023;10:39:16 PM;2,33
May 31, 2023;10:39:21 PM;2,33
May 31, 2023;10:39:26 PM;2,33
May 31, 2023;10:39:31 PM;2,33
May 31, 2023;10:39:36 PM;2,33
May 31, 2023;10:39:41 PM;2,33
May 31, 2023;10:39:46 PM;2,33
May 31, 2023;10:39:51 PM;2,33
May 31, 2023;10:39:56 PM;2,33
May 31, 2023;10:40:01 PM;2,33
May 31, 2023;10:40:06 PM;2,33
May 31, 2023;10:40:11 PM;2,33
May 31, 2023;10:40:16 PM;2,34
May 31, 2023;10:40:21 PM;2,34
May 31, 2023;10:40:26 PM;2,34
May 31, 2023;10:40:31 PM;2,34
May 31, 2023;10:40:41 PM;2,34
May 31, 2023;10:40:46 PM;2,34
May 31, 2023;10:40:51 PM;2,34
May 31, 2023;10:40:56 PM;2,34
May 31, 2023;10:41:06 PM;2,34
May 31, 2023;10:41:11 PM;2,34
May 31, 2023;10:41:16 PM;2,34
May 31, 2023;10:41:21 PM;2,35
May 31, 2023;10:41:26 PM;2,35
May 31, 2023;10:41:31 PM;2,35
May 31, 2023;10:41:36 PM;2,35
May 31, 2023;10:41:41 PM;2,35
May 31, 2023;10:41:46 PM;2,35
May 31, 2023;10:41:51 PM;2,35
May 31, 2023;10:41:56 PM;2,35
May 31, 2023;10:42:06 PM;2,35
May 31, 2023;10:42:11 PM;2,35
May 31, 2023;10:42:16 PM;2,35
May 31, 2023;10:42:21 PM;2,35
May 31, 2023;10:42:26 PM;2,35
May 31, 2023;10:42:31 PM;2,36
May 31, 2023;10:42:36 PM;2,36
May 31, 2023;10:42:41 PM;2,36
May 31, 2023;10:42:46 PM;2,36
May 31, 2023;10:42:51 PM;2,36
May 31, 2023;10:42:56 PM;2,36
May 31, 2023;10:43:01 PM;2,36
May 31, 2023;10:43:11 PM;2,36
May 31, 2023;10:43:16 PM;2,36
May 31, 2023;10:43:21 PM;2,36
May 31, 2023;10:43:26 PM;2,36
May 31, 2023;10:43:31 PM;2,36
May 31, 2023;10:43:36 PM;2,37
May 31, 2023;10:43:41 PM;2,37
May 31, 2023;10:43:46 PM;2,37
May 31, 2023;10:43:51 PM;2,37
May 31, 2023;10:43:56 PM;2,37
May 31, 2023;10:44:01 PM;2,37
May 31, 2023;10:44:06 PM;2,37
May 31, 2023;10:44:11 PM;2,37
May 31, 2023;10:44:16 PM;2,37
May 31, 2023;10:44:21 PM;2,37
May 31, 2023;10:44:26 PM;2,37
May 31, 2023;10:44:31 PM;2,37
May 31, 2023;10:44:36 PM;2,37
May 31, 2023;10:44:46 PM;2,38
May 31, 2023;10:44:51 PM;2,38
May 31, 2023;10:44:56 PM;2,38
May 31, 2023;10:45:01 PM;2,38
May 31, 2023;10:45:06 PM;2,38
May 31, 2023;10:45:11 PM;2,38
May 31, 2023;10:45:16 PM;2,38
May 31, 2023;10:45:26 PM;2,38
May 31, 2023;10:45:36 PM;2,38
May 31, 2023;10:45:41 PM;2,38
May 31, 2023;10:45:46 PM;2,38
May 31, 2023;10:45:56 PM;2,39
May 31, 2023;10:46:01 PM;2,39
May 31, 2023;10:46:06 PM;2,39
May 31, 2023;10:46:11 PM;2,39
May 31, 2023;10:46:16 PM;2,39
May 31, 2023;10:46:21 PM;2,39
May 31, 2023;10:46:26 PM;2,39
May 31, 2023;10:46:31 PM;2,39
May 31, 2023;10:46:36 PM;2,39
May 31, 2023;10:46:41 PM;2,39
May 31, 2023;10:46:51 PM;2,39
May 31, 2023;10:47:01 PM;2,40
May 31, 2023;10:47:06 PM;2,40
May 31, 2023;10:47:11 PM;2,40
May 31, 2023;10:47:16 PM;2,40
May 31, 2023;10:47:21 PM;2,40
May 31, 2023;10:47:26 PM;2,40
May 31, 2023;10:47:36 PM;2,40
May 31, 2023;10:47:41 PM;2,40
May 31, 2023;10:47:46 PM;2,40
May 31, 2023;10:47:51 PM;2,40
May 31, 2023;10:47:56 PM;2,40
May 31, 2023;10:48:01 PM;2,40
May 31, 2023;10:48:11 PM;2,41
May 31, 2023;10:48:16 PM;2,41
May 31, 2023;10:48:21 PM;2,41
May 31, 2023;10:48:26 PM;2,41
May 31, 2023;10:48:36 PM;2,41
May 31, 2023;10:48:41 PM;2,41
May 31, 2023;10:48:46 PM;2,41
May 31, 2023;10:48:51 PM;2,41
May 31, 2023;10:48:56 PM;2,41
May 31, 2023;10:49:01 PM;2,41
May 31, 2023;10:49:06 PM;2,41
May 31, 2023;10:49:11 PM;2,41
May 31, 2023;10:49:16 PM;2,42
May 31, 2023;10:49:21 PM;2,42
May 31, 2023;10:49:31 PM;2,42
May 31, 2023;10:49:36 PM;2,42
May 31, 2023;10:49:41 PM;2,42
May 31, 2023;10:49:46 PM;2,42
May 31, 2023;10:49:51 PM;2,42
May 31, 2023;10:49:56 PM;2,42
May 31, 2023;10:50:01 PM;2,42
May 31, 2023;10:50:06 PM;2,42
May 31, 2023;10:50:11 PM;2,42
May 31, 2023;10:50:16 PM;2,42
May 31, 2023;10:50:21 PM;2,43
May 31, 2023;10:50:26 PM;2,43
May 31, 2023;10:50:31 PM;2,43
May 31, 2023;10:50:36 PM;2,43
May 31, 2023;10:50:41 PM;2,43
May 31, 2023;10:50:46 PM;2,43
May 31, 2023;10:50:51 PM;2,43
May 31, 2023;10:50:56 PM;2,43
May 31, 2023;10:51:01 PM;2,43
May 31, 2023;10:51:06 PM;2,43
May 31, 2023;10:51:11 PM;2,43
May 31, 2023;10:51:16 PM;2,43
May 31, 2023;10:51:21 PM;2,43
May 31, 2023;10:51:26 PM;2,43
May 31, 2023;10:51:31 PM;2,44
May 31, 2023;10:51:36 PM;2,44
May 31, 2023;10:51:41 PM;2,44
May 31, 2023;10:51:46 PM;2,44
May 31, 2023;10:51:51 PM;2,44
May 31, 2023;10:51:56 PM;2,44
May 31, 2023;10:52:06 PM;2,44
May 31, 2023;10:52:11 PM;2,44
May 31, 2023;10:52:16 PM;2,44
May 31, 2023;10:52:21 PM;2,44
May 31, 2023;10:52:26 PM;2,44
May 31, 2023;10:52:31 PM;2,44
May 31, 2023;10:52:36 PM;2,45
May 31, 2023;10:52:41 PM;2,45
May 31, 2023;10:52:46 PM;2,45
May 31, 2023;10:52:51 PM;2,45
May 31, 2023;10:52:56 PM;2,45
May 31, 2023;10:53:01 PM;2,45
May 31, 2023;10:53:06 PM;2,45
May 31, 2023;10:53:11 PM;2,45
May 31, 2023;10:53:16 PM;2,45
May 31, 2023;10:53:21 PM;2,45
May 31, 2023;10:53:31 PM;2,45
May 31, 2023;10:53:36 PM;2,45
May 31, 2023;10:53:41 PM;2,45
May 31, 2023;10:53:46 PM;2,46
